Fresno stat,Fresno nonstat,Los Angeles stat,Los Angeles nonstat,Sacramento stat,Sacramento nonstat,San Diego stat,San Diego nonstat,San Jose stat,San Jose nonstat,San Francisco stat,San Francisco nonstat
56.23389229,60.87728745,141.5246479,148.0023455,91.90964128,92.62018021,78.28335504,79.7508544,62.54780551,65.22324635,91.24237855,92.18086206
56.26802531,60.91586098,141.6252108,148.1077109,91.96837597,92.68049211,78.33707633,79.80517371,62.58599902,65.26375888,91.29833218,92.23709817
56.30198044,60.9542335,141.7252457,148.2125237,92.02680333,92.7404883,78.39051793,79.85920963,62.62399121,65.30405733,91.35399377,92.2930402
56.3357595,60.9924071,141.8247579,148.3167898,92.08492656,92.80017207,78.44368275,79.91296512,62.66178417,65.34414394,91.40936635,92.34869122
56.36936433,61.03038383,141.9237529,148.4205149,92.14274881,92.85954665,78.49657364,79.96644308,62.69937998,65.38402091,91.46445291,92.40405424
56.40279672,61.06816572,142.0222361,148.5237045,92.20027319,92.91861523,78.54919343,80.01964636,62.73678068,65.42369043,91.51925639,92.45913223
56.43605842,61.10575477,142.1202127,148.6263642,92.25750274,92.97738096,78.60154489,80.07257778,62.77398827,65.46315461,91.5737797,92.51392811
56.46915119,61.14315293,142.2176878,148.7284993,92.31444048,93.03584691,78.65363074,80.12524009,62.81100473,65.50241558,91.62802569,92.56844476
56.50207673,61.18036214,142.3146667,148.8301152,92.37108937,93.09401614,78.70545368,80.17763604,62.84783202,65.5414754,91.68199716,92.622685
56.53483672,61.21738431,142.4111543,148.9312172,92.42745233,93.15189163,78.75701635,80.22976831,62.88447204,65.58033611,91.7356969,92.67665164
56.56743282,61.25422131,142.5071555,149.0318103,92.48353222,93.20947635,78.80832136,80.28163954,62.92092668,65.61899973,91.78912761,92.73034742
56.59986668,61.29087498,142.6026753,149.1318997,92.53933188,93.2667732,78.85937129,80.33325234,62.95719781,65.65746823,91.842292,92.78377504
56.6321399,61.32734715,142.6977183,149.2314904,92.59485409,93.32378504,78.91016866,80.38460927,62.99328726,65.69574357,91.89519271,92.83693717
56.66425407,61.36363961,142.7922894,149.3305874,92.6501016,93.3805147,78.96071596,80.43571286,63.02919683,65.73382766,91.94783234,92.88983645
56.69621075,61.39975413,142.8863933,149.4291955,92.70507713,93.43696496,79.01101566,80.48656562,63.0649283,65.7717224,92.00021347,92.94247545
56.72801149,61.43569244,142.9800344,149.5273195,92.75978332,93.49313854,79.06107018,80.53716998,63.10048342,65.80942965,92.05233861,92.99485672
56.75965779,61.47145627,143.0732173,149.6249641,92.81422281,93.54903816,79.11088189,80.58752837,63.13586392,65.84695126,92.10421027,93.04698279
56.79115116,61.50704729,143.1659465,149.722134,92.8683982,93.60466648,79.16045316,80.63764317,63.1710715,65.88428903,92.15583091,93.09885613
56.82249308,61.54246719,143.2582264,149.8188339,92.92231202,93.6600261,79.20978629,80.68751674,63.20610784,65.92144474,92.20720294,93.15047917
56.85368498,61.57771759,143.3500612,149.9150681,92.97596679,93.71511963,79.25888357,80.73715138,63.24097459,65.95842017,92.25832875,93.20185433
56.88472832,61.61280012,143.4414553,150.0108412,93.029365,93.7699496,79.30774725,80.78654939,63.27567337,65.99521703,92.3092107,93.25298396
56.91562449,61.64771637,143.5324129,150.1061575,93.08250908,93.82451852,79.35637956,80.835713,63.3102058,66.03183703,92.3598511,93.30387042
56.94637489,61.68246792,143.622938,150.2010215,93.13540144,93.87882887,79.40478267,80.88464444,63.34457345,66.06828187,92.41025224,93.354516
56.97698089,61.71705632,143.7130349,150.2954373,93.18804446,93.93288308,79.45295874,80.9333459,63.37877788,66.10455321,92.46041637,93.40492298
57.00744385,61.75148308,143.8027074,150.3894092,93.24044048,93.98668357,79.5009099,80.98181953,63.41282064,66.14065266,92.51034572,93.45509359
57.0377651,61.78574973,143.8919597,150.4829413,93.2925918,94.0402327,79.54863825,81.03006745,63.44670323,66.17658187,92.56004247,93.50503005
57.06794595,61.81985774,143.9807955,150.5760378,93.3445007,94.09353281,79.59614585,81.07809176,63.48042716,66.2123424,92.60950879,93.55473452
57.09798771,61.85380859,144.0692189,150.6687026,93.39616942,94.14658621,79.64343474,81.12589453,63.51399389,66.24793584,92.65874681,93.60420915
57.12789164,61.88760371,144.1572334,150.7609397,93.44760019,94.19939516,79.69050693,81.1734778,63.54740489,66.28336373,92.70775862,93.65345607
57.15765901,61.92124454,144.244843,150.8527531,93.49879517,94.25196192,79.7373644,81.22084358,63.58066158,66.31862759,92.7565463,93.70247736
57.18729108,61.95473247,144.3320514,150.9441467,93.54975653,94.30428869,79.78400911,81.26799384,63.61376538,66.35372893,92.8051119,93.75127508
57.21678905,61.9880689,144.4188621,151.0351242,93.60048638,94.35637766,79.83044299,81.31493055,63.64671768,66.38866924,92.85345743,93.79985126
57.24615415,62.02125519,144.5052788,151.1256895,93.65098682,94.40823098,79.87666794,81.36165563,63.67951986,66.42344998,92.90158487,93.8482079
57.27538757,62.0542927,144.5913051,151.2158462,93.70125992,94.45985076,79.92268583,81.40817099,63.71217328,66.45807259,92.9494962,93.89634699
57.30449049,62.08718274,144.6769444,151.305598,93.75130771,94.51123911,79.96849852,81.4544785,63.74467927,66.4925385,92.99719333,93.94427046
57.33346406,62.11992665,144.7622002,151.3949485,93.80113221,94.5623981,80.01410784,81.50058003,63.77703916,66.52684911,93.0446782,93.99198026
57.36230945,62.15252571,144.847076,151.4839013,93.8507354,94.61332975,80.05951559,81.54647738,63.80925424,66.56100581,93.09195267,94.03947826
57.39102777,62.1849812,144.931575,151.57246,93.90011924,94.66403608,80.10472354,81.59217238,63.84132581,66.59500997,93.13901861,94.08676635
57.41962015,62.21729438,145.0157007,151.660628,93.94928566,94.71451907,80.14973346,81.63766679,63.87325514,66.62886294,93.18587785,94.13384638
57.44808768,62.24946651,145.0994562,151.7484086,93.99823656,94.7647807,80.19454707,81.68296238,63.90504347,66.66256605,93.2325322,94.18072016
57.47643147,62.2814988,145.1828449,151.8358054,94.04697384,94.81482288,80.23916609,81.72806088,63.93669204,66.69612062,93.27898346,94.22738951
57.50465257,62.31339247,145.2658699,151.9228217,94.09549933,94.86464752,80.2835922,81.772964,63.96820207,66.72952794,93.32523337,94.27385619
57.53275205,62.34514872,145.3485344,152.0094607,94.14381489,94.91425652,80.32782706,81.81767343,63.99957476,66.76278929,93.37128369,94.32012196
57.56073096,62.37676874,145.4308415,152.0957257,94.19192232,94.96365172,80.37187233,81.86219082,64.0308113,66.79590595,93.41713613,94.36618855
57.58859032,62.40825368,145.5127943,152.1816199,94.2398234,95.01283497,80.41572962,81.90651784,64.06191287,66.82887915,93.46279238,94.41205766
57.61633117,62.4396047,145.5943958,152.2671465,94.28751989,95.06180807,80.45940054,81.95065611,64.09288063,66.86171013,93.50825413,94.457731
57.64395449,62.47082294,145.6756489,152.3523086,94.33501354,95.11057281,80.50288667,81.99460722,64.1237157,66.8944001,93.55352302,94.50321021
57.6714613,62.50190951,145.7565568,152.4371093,94.38230607,95.15913097,80.54618957,82.03837276,64.15441923,66.92695027,93.59860068,94.54849695
57.69885256,62.53286554,145.8371221,152.5215517,94.42939918,95.20748427,80.58931078,82.0819543,64.18499233,66.95936182,93.64348873,94.59359284
57.72612926,62.5636921,145.917348,152.6056388,94.47629453,95.25563445,80.63225182,82.12535337,64.21543609,66.99163592,93.68818876,94.63849948
57.75329233,62.59439029,145.9972371,152.6893735,94.52299378,95.3035832,80.6750142,82.16857151,64.24575161,67.02377373,93.73270234,94.68321846
57.78034274,62.62496117,146.0767924,152.7727589,94.56949857,95.3513322,80.71759941,82.21161021,64.27593995,67.05577638,93.77703102,94.72775133
57.80728141,62.65540579,146.1560165,152.8557977,94.61581051,95.39888311,80.7600089,82.25447097,64.30600217,67.08764501,93.82117633,94.77209964
57.83410926,62.6857252,146.2349123,152.9384928,94.66193119,95.44623757,80.80224413,82.29715525,64.33593933,67.11938072,93.86513979,94.81626491
57.8608272,62.71592043,146.3134824,153.0208472,94.70786219,95.49339719,80.84430653,82.3396645,64.36575244,67.15098462,93.90892289,94.86024866
57.88743614,62.74599248,146.3917295,153.1028635,94.75360506,95.54036357,80.88619751,82.38200015,64.39544254,67.18245779,93.9525271,94.90405237
57.91393696,62.77594236,146.4696563,153.1845446,94.79916134,95.58713828,80.92791846,82.42416362,64.42501064,67.21380131,93.99595389,94.9476775
57.94033053,62.80577107,146.5472653,153.2658931,94.84453254,95.63372289,80.96947077,82.46615631,64.45445771,67.24501622,94.03920469,94.9911255
57.96661773,62.83547957,146.6245591,153.3469119,94.88972016,95.68011894,81.01085579,82.5079796,64.48378476,67.27610359,94.08228093,95.03439782
57.99279941,62.86506885,146.7015403,153.4276034,94.93472568,95.72632793,81.05207487,82.54963484,64.51299274,67.30706444,94.12518401,95.07749587
58.01887641,62.89453985,146.7782114,153.5079704,94.97955057,95.77235139,81.09312935,82.59112339,64.54208263,67.33789979,94.16791532,95.12042104
58.04484958,62.92389352,146.8545749,153.5880155,95.02419626,95.81819078,81.13402052,82.63244658,64.57105536,67.36861065,94.21047624,95.16317471
58.07071973,62.9531308,146.9306332,153.6677412,95.06866419,95.86384759,81.1747497,82.67360572,64.59991188,67.39919802,94.25286811,95.20575827
58.09648768,62.98225259,147.0063888,153.74715,95.11295577,95.90932325,81.21531816,82.71460211,64.62865311,67.42966289,94.29509229,95.24817304
58.12215424,63.01125982,147.081844,153.8262445,95.15707238,95.9546192,81.25572717,82.75543705,64.65727996,67.46000621,94.33715008,95.29042037
58.14772021,63.04015338,147.1570013,153.9050272,95.20101541,95.99973685,81.29597799,82.79611179,64.68579334,67.49022897,94.37904281,95.33250157
58.17318636,63.06893417,147.2318629,153.9835005,95.24478622,96.0446776,81.33607184,82.83662758,64.71419415,67.5203321,94.42077176,95.37441795
58.19855349,63.09760305,147.3064312,154.0616667,95.28838615,96.08944284,81.37600995,82.87698568,64.74248325,67.55031655,94.46233821,95.4161708
58.22382236,63.12616091,147.3807084,154.1395284,95.33181653,96.13403392,81.41579354,82.91718731,64.77066153,67.58018325,94.50374342,95.45776138
58.24899372,63.1546086,147.4546969,154.2170878,95.37507868,96.17845221,81.45542379,82.95723367,64.79872985,67.6099331,94.54498864,95.49919095
58.27406834,63.18294696,147.5283988,154.2943474,95.4181739,96.22269903,81.49490188,82.99712597,64.82668906,67.63956702,94.58607511,95.54046075
58.29904695,63.21117685,147.6018164,154.3713093,95.46110346,96.2667757,81.53422899,83.03686538,64.85454001,67.66908591,94.62700404,95.58157202
58.32393028,63.23929908,147.6749519,154.4479759,95.50386864,96.31068352,81.57340627,83.07645307,64.88228351,67.69849064,94.66777665,95.62252596
58.34871907,63.26731447,147.7478073,154.5243495,95.5464707,96.35442379,81.61243485,83.11589021,64.90992041,67.7277821,94.70839411,95.66332378
58.37341403,63.29522385,147.8203849,154.6004323,95.58891086,96.39799778,81.65131587,83.15517793,64.9374515,67.75696115,94.74885761,95.70396667
58.39801586,63.323028,147.8926867,154.6762264,95.63119037,96.44140675,81.69005044,83.19431736,64.9648776,67.78602865,94.78916832,95.74445579
58.42252528,63.35072772,147.9647149,154.7517341,95.67331042,96.48465194,81.72863966,83.23330963,64.9921995,67.81498543,94.82932738,95.78479231
58.44694297,63.37832379,148.0364714,154.8269576,95.71527223,96.52773459,81.76708462,83.27215583,65.01941799,67.84383235,94.86933593,95.82497737
58.47126962,63.405817,148.1079584,154.9018988,95.75707696,96.57065591,81.8053864,83.31085707,65.04653384,67.87257021,94.9091951,95.86501211
58.49550591,63.4332081,148.1791778,154.9765601,95.79872581,96.61341711,81.84354607,83.34941441,65.07354783,67.90119985,94.94890601,95.90489764
58.5196525,63.46049785,148.2501316,155.0509433,95.84021991,96.65601937,81.88156467,83.38782892,65.1004607,67.92972207,94.98846974,95.94463509
58.54371007,63.487687,148.3208219,155.1250507,95.88156043,96.69846387,81.91944326,83.42610167,65.12727322,67.95813767,95.0278874,95.98422553
58.56767926,63.51477629,148.3912505,155.1988842,95.9227485,96.74075179,81.95718285,83.46423369,65.15398613,67.98644744,95.06716006,96.02367006
58.59156072,63.54176646,148.4614193,155.2724459,95.96378522,96.78288426,81.99478448,83.50222603,65.18060016,68.01465216,95.10628877,96.06296976
58.6153551,63.56865822,148.5313304,155.3457377,96.00467172,96.82486243,82.03224914,83.54007969,65.20711603,68.04275261,95.14527461,96.10212567
58.63906303,63.5954523,148.6009855,155.4187616,96.04540909,96.86668743,82.06957784,83.5777957,65.23353448,68.07074955,95.18411859,96.14113885
58.66268514,63.62214941,148.6703866,155.4915196,96.08599841,96.90836036,82.10677156,83.61537504,65.2598562,68.09864373,95.22282177,96.18001034
58.68622204,63.64875024,148.7395354,155.5640135,96.12644076,96.94988234,82.14383128,83.65281872,65.28608191,68.12643591,95.26138515,96.21874116
58.70967436,63.67525548,148.8084339,155.6362454,96.16673719,96.99125444,82.18075795,83.6901277,65.31221229,68.15412682,95.29980974,96.25733233
58.73304269,63.70166584,148.8770837,155.7082171,96.20688876,97.03247775,82.21755255,83.72730296,65.33824804,68.1817172,95.33809654,96.29578485
58.75632764,63.72798197,148.9454868,155.7799304,96.24689651,97.07355334,82.254216,83.76434545,65.36418983,68.20920777,95.37624654,96.33409971
58.77952981,63.75420456,149.0136448,155.8513873,96.28676145,97.11448225,82.29074925,83.80125612,65.39003835,68.23659924,95.41426071,96.37227791
58.80264978,63.78033427,149.0815594,155.9225894,96.32648461,97.15526554,82.32715321,83.8380359,65.41579425,68.26389233,95.45214002,96.4103204
58.82568813,63.80637175,149.1492326,155.9935387,96.366067,97.19590423,82.36342881,83.87468572,65.44145819,68.29108773,95.48988542,96.44822815
58.84864544,63.83231766,149.2166658,156.064237,96.4055096,97.23639936,82.39957695,83.9112065,65.46703084,68.31818615,95.52749786,96.48600212
58.87152228,63.85817264,149.2838609,156.1346859,96.4448134,97.27675192,82.43559851,83.94759915,65.49251282,68.34518826,95.56497827,96.52364324
58.89431921,63.88393733,149.3508196,156.2048872,96.48397938,97.31696292,82.4714944,83.98386456,65.51790479,68.37209474,95.60232757,96.56115245
58.91703678,63.90961235,149.4175433,156.2748428,96.5230085,97.35703335,82.50726548,84.02000361,65.54320736,68.39890628,95.63954669,96.59853066
58.93967556,63.93519834,149.4840339,156.3445542,96.56190171,97.39696418,82.54291262,84.0560172,65.56842118,68.42562352,95.67663652,96.6357788
58.96223609,63.9606959,149.5502929,156.4140233,96.60065995,97.4367564,82.57843668,84.09190619,65.59354685,68.45224713,95.71359797,96.67289776
58.9847189,63.98610564,149.6163219,156.4832516,96.63928416,97.47641095,82.61383851,84.12767144,65.61858499,68.47877776,95.75043193,96.70988844
59.00712453,64.01142818,149.6821226,156.5522408,96.67777527,97.51592879,82.64911895,84.1633138,65.6435362,68.50521606,95.78713926,96.74675171
59.02945352,64.0366641,149.7476964,156.6209926,96.71613418,97.55531085,82.68427883,84.19883412,65.66840108,68.53156265,95.82372084,96.78348847
59.05170638,64.06181401,149.813045,156.6895086,96.75436181,97.59455807,82.71931898,84.23423323,65.69318023,68.55781818,95.86017753,96.82009956
59.07388363,64.08687849,149.8781698,156.7577904,96.79245904,97.63367137,82.75424021,84.26951195,65.71787424,68.58398327,95.89651017,96.85658586
59.09598579,64.11185811,149.9430725,156.8258396,96.83042677,97.67265165,82.78904332,84.3046711,65.74248368,68.61005853,95.93271962,96.8929482
59.11801337,64.13675345,150.0077545,156.8936578,96.86826588,97.71149982,82.82372912,84.3397115,65.76700913,68.63604459,95.96880671,96.92918744
59.13996686,64.16156508,150.0722173,156.9612466,96.90597723,97.75021678,82.8582984,84.37463394,65.79145116,68.66194203,96.00477226,96.96530439
59.16184677,64.18629356,150.1364624,157.0286074,96.94356167,97.7888034,82.89275194,84.40943922,65.81581033,68.68775146,96.04061708,97.00129988
59.18365358,64.21093944,150.2004912,157.0957419,96.98102008,97.82726055,82.9270905,84.44412811,65.8400872,68.71347349,96.076342,97.03717473
59.20538779,64.23550329,150.2643052,157.1626515,97.01835328,97.86558912,82.96131487,84.47870141,65.86428233,68.73910868,96.1119478,97.07292974
59.22704988,64.25998564,150.3279059,157.2293377,97.05556211,97.90378994,82.9954258,84.51315987,65.88839625,68.76465763,96.14743529,97.10856572
59.24864032,64.28438704,150.3912946,157.2958021,97.09264739,97.94186388,83.02942404,84.54750427,65.91242952,68.79012091,96.18280524,97.14408344
59.2701596,64.30870802,150.4544728,157.3620461,97.12960996,97.97981177,83.06331033,84.58173534,65.93638267,68.81549909,96.21805843,97.1794837
59.29160817,64.3329491,150.5174419,157.4280711,97.1664506,98.01763444,83.09708542,84.61585385,65.96025622,68.84079273,96.25319564,97.21476727
59.31298651,64.35711082,150.5802032,157.4938786,97.20317014,98.05533272,83.13075002,84.64986052,65.98405071,68.8660024,96.28821762,97.24993492
59.33429507,64.38119369,150.642758,157.55947,97.23976935,98.09290742,83.16430488,84.6837561,66.00776665,68.89112864,96.32312514,97.2849874
59.35553431,64.40519823,150.7051079,157.6248468,97.27624903,98.13035935,83.19775069,84.7175413,66.03140456,68.91617201,96.35791892,97.31992548
59.37670467,64.42912495,150.767254,157.6900103,97.31260996,98.16768931,83.23108816,84.75121685,66.05496495,68.94113305,96.39259973,97.35474988
59.39780661,64.45297435,150.8291977,157.7549619,97.3488529,98.2048981,83.26431801,84.78478345,66.07844833,68.96601229,96.42716828,97.38946136
59.41884057,64.47674692,150.8909403,157.819703,97.38497862,98.24198649,83.29744092,84.8182418,66.10185519,68.99081026,96.46162531,97.42406064
59.43980698,64.50044317,150.9524832,157.8842349,97.42098788,98.27895526,83.33045758,84.85159262,66.12518602,69.0155275,96.49597153,97.45854845
59.46070627,64.52406358,151.0138275,157.9485591,97.45688142,98.31580519,83.36336868,84.88483658,66.14844133,69.04016452,96.53020766,97.49292549
59.48153888,64.54760864,151.0749747,158.0126768,97.49265999,98.35253703,83.39617488,84.91797437,66.1716216,69.06472185,96.56433439,97.52719249
59.50230524,64.57107884,151.1359259,158.0765893,97.52832432,98.38915154,83.42887686,84.95100667,66.1947273,69.08919998,96.59835243,97.56135014
59.52300576,64.59447463,151.1966824,158.140298,97.56387514,98.42564946,83.46147528,84.98393414,66.21775892,69.11359944,96.63226246,97.59539914
59.54364085,64.6177965,151.2572454,158.2038041,97.59931316,98.46203154,83.49397079,85.01675746,66.24071692,69.13792071,96.66606518,97.62934019
59.56421094,64.64104492,151.3176162,158.267109,97.63463911,98.49829851,83.52636405,85.04947727,66.26360177,69.16216431,96.69976127,97.66317395
59.58471644,64.66422034,151.3777959,158.3302139,97.66985368,98.53445109,83.55865569,85.08209424,66.28641394,69.18633071,96.73335138,97.69690111
59.60515773,64.68732322,151.4377858,158.39312,97.70495759,98.57049001,83.59084636,85.11460901,66.30915389,69.21042041,96.76683619,97.73052234
59.62553524,64.71035402,151.4975871,158.4558286,97.73995152,98.60641598,83.62293668,85.14702221,66.33182207,69.2344339,96.80021636,97.76403831
59.64584936,64.73331319,151.557201,158.518341,97.77483615,98.6422297,83.65492728,85.17933448,66.35441892,69.25837164,96.83349253,97.79744966
59.66610048,64.75620117,151.6166286,158.5806584,97.80961218,98.67793187,83.68681879,85.21154646,66.3769449,69.28223412,96.86666537,97.83075706
59.68628898,64.7790184,151.675871,158.642782,97.84428028,98.71352318,83.7186118,85.24365875,66.39940045,69.3060218,96.8997355,97.86396114
59.70641527,64.80176532,151.7349295,158.7047129,97.8788411,98.74900433,83.75030694,85.27567198,66.421786,69.32973515,96.93270357,97.89706255
59.72647972,64.82444236,151.7938051,158.7664524,97.91329532,98.78437599,83.78190481,85.30758675,66.44410199,69.35337463,96.9655702,97.93006192
59.7464827,64.84704996,151.852499,158.8280017,97.9476436,98.81963883,83.813406,85.33940368,66.46634885,69.3769407,96.99833601,97.96295987
59.76642461,64.86958853,151.9110123,158.8893618,97.98188657,98.85479353,83.84481109,85.37112336,66.488527,69.4004338,97.03100162,97.99575704
59.7863058,64.8920585,151.9693462,158.9505341,98.01602489,98.88984074,83.87612069,85.40274638,66.51063687,69.4238544,97.06356765,98.02845402
59.80612666,64.91446029,152.0275016,159.0115196,98.05005919,98.92478112,83.90733537,85.43427334,66.53267887,69.44720292,97.09603471,98.06105145
59.82588754,64.93679431,152.0854798,159.0723194,98.0839901,98.95961531,83.93845571,85.46570481,66.55465341,69.47047982,97.12840338,98.09354991
59.84558881,64.95906096,152.1432817,159.1329348,98.11781826,98.99434397,83.96948227,85.49704138,66.57656091,69.49368552,97.16067427,98.12595002
59.86523082,64.98126066,152.2009084,159.1933667,98.15154428,99.02896773,84.00041562,85.52828361,66.59840178,69.51682047,97.19284796,98.15825236
59.88481394,65.00339381,152.2583611,159.2536163,98.18516877,99.06348723,84.03125632,85.55943208,66.62017641,69.53988508,97.22492505,98.19045752
59.90433852,65.0254608,152.3156407,159.3136848,98.21869235,99.09790308,84.06200492,85.59048734,66.64188521,69.56287979,97.25690611,98.22256608
59.9238049,65.04746203,152.3727482,159.3735731,98.25211563,99.1322159,84.09266199,85.62144995,66.66352857,69.58580501,97.28879172,98.25457863
59.94321344,65.0693979,152.4296848,159.4332824,98.28543919,99.16642632,84.12322805,85.65232047,66.68510688,69.60866116,97.32058243,98.28649574
59.96256447,65.09126879,152.4864514,159.4928137,98.31866363,99.20053495,84.15370365,85.68309944,66.70662053,69.63144865,97.35227883,98.31831797
59.98185834,65.11307508,152.5430491,159.5521681,98.35178955,99.23454238,84.18408933,85.7137874,66.72806991,69.65416789,97.38388146,98.35004589
60.00109538,65.13481716,152.5994788,159.6113467,98.38481751,99.26844922,84.21438561,85.7443849,66.7494554,69.6768193,97.41539088,98.38168005
60.02027593,65.15649541,152.6557415,159.6703504,98.41774811,99.30225605,84.24459303,85.77489246,66.77077737,69.69940326,97.44680765,98.41322101
60.03940032,65.17811019,152.7118382,159.7291804,98.45058192,99.33596348,84.2747121,85.80531061,66.79203621,69.72192018,97.47813229,98.44466932
60.05846888,65.19966189,152.7677699,159.7878375,98.48331949,99.36957207,84.30474334,85.83563988,66.81323228,69.74437046,97.50936537,98.47602551
60.07748194,65.22115086,152.8235376,159.8463229,98.5159614,99.40308241,84.33468726,85.86588079,66.83436595,69.76675448,97.54050739,98.50729013
60.09643981,65.24257748,152.8791422,159.9046375,98.5485082,99.43649507,84.36454438,85.89603384,66.85543758,69.78907264,97.57155891,98.53846371
60.11534283,65.26394211,152.9345846,159.9627824,98.58096044,99.46981063,84.39431519,85.92609955,66.87644754,69.81132531,97.60252044,98.56954678
60.13419129,65.2852451,152.9898659,160.0207585,98.61331868,99.50302963,84.42400018,85.95607843,66.89739619,69.83351288,97.63339251,98.60053987
60.15298553,65.3064868,153.0449869,160.0785667,98.64558345,99.53615264,84.45359987,85.98597098,66.91828389,69.85563573,97.66417562,98.63144349
60.17172585,65.32766759,153.0999486,160.1362082,98.6777553,99.56918022,84.48311474,86.01577768,66.93911097,69.87769423,97.6948703,98.66225815
60.19041256,65.34878779,153.1547518,160.1936837,98.70983475,99.60211291,84.51254526,86.04549904,66.9598778,69.89968876,97.72547705,98.69298438
60.20904597,65.36984776,153.2093975,160.2509943,98.74182234,99.63495125,84.54189194,86.07513555,66.98058473,69.92161968,97.75599637,98.72362268
60.22762638,65.39084784,153.2638867,160.308141,98.7737186,99.66769579,84.57115523,86.10468768,67.00123208,69.94348736,97.78642877,98.75417354
60.24615409,65.41178837,153.3182201,160.3651246,98.80552403,99.70034706,84.60033563,86.13415591,67.02182022,69.96529215,97.81677473,98.78463747
60.2646294,65.43266969,153.3723987,160.421946,98.83723917,99.73290558,84.62943359,86.16354073,67.04234946,69.98703443,97.84703475,98.81501496
60.28305261,65.45349214,153.4264233,160.4786063,98.86886451,99.76537189,84.65844958,86.19284261,67.06282015,70.00871453,97.87720931,98.8453065
60.30142401,65.47425604,153.4802948,160.5351062,98.90040057,99.7977465,84.68738407,86.22206201,67.08323262,70.03033283,97.90729889,98.87551257
60.3197439,65.49496172,153.5340142,160.5914468,98.93184785,99.83002994,84.71623751,86.25119939,67.1035872,70.05188966,97.93730398,98.90563366
60.33801255,65.51560952,153.5875822,160.6476289,98.96320685,99.86222271,84.74501035,86.28025522,67.12388422,70.07338538,97.96722505,98.93567024
60.35623026,65.53619975,153.6409996,160.7036534,98.99447806,99.89432532,84.77370305,86.30922995,67.14412399,70.09482032,97.99706257,98.96562279
60.37439732,65.55673274,153.6942674,160.7595211,99.02566198,99.92633827,84.80231606,86.33812404,67.16430684,70.11619484,98.02681699,98.99549178
60.392514,65.5772088,153.7473864,160.815233,99.05675908,99.95826208,84.83084981,86.36693793,67.18443309,70.13750926,98.0564888,99.02527767
60.41058058,65.59762825,153.8003574,160.8707899,99.08776986,99.99009722,84.85930474,86.39567206,67.20450305,70.15876392,98.08607843,99.05498091
60.42859734,65.6179914,153.8531812,160.9261927,99.11869478,100.0218442,84.8876813,86.42432689,67.22451704,70.17995916,98.11558636,99.08460198
60.44656455,65.63829856,153.9058586,160.9814422,99.14953433,100.0535035,84.91597991,86.45290284,67.24447537,70.2010953,98.14501302,99.11414133
60.46448249,65.65855004,153.9583904,161.0365393,99.18028897,100.0850756,84.944201,86.48140035,67.26437833,70.22217268,98.17435887,99.14359939
60.48235143,65.67874615,154.0107775,161.0914848,99.21095917,100.1165609,84.97234499,86.50981985,67.28422625,70.24319161,98.20362435,99.17297663
60.50017163,65.69888719,154.0630207,161.1462796,99.2415454,100.1479601,85.00041231,86.53816177,67.30401942,70.26415242,98.2328099,99.20227347
60.51794336,65.71897345,154.1151206,161.2009244,99.27204811,100.1792734,85.02840337,86.56642653,67.32375814,70.28505543,98.26191595,99.23149037
60.53566688,65.73900524,154.1670782,161.2554201,99.30246775,100.2105015,85.05631859,86.59461455,67.34344271,70.30590095,98.29094295,99.26062776
60.55334246,65.75898285,154.2188941,161.3097675,99.33280478,100.2416447,85.08415839,86.62272624,67.36307343,70.3266893,98.3198913,99.28968607
60.57097036,65.77890658,154.2705692,161.3639674,99.36305965,100.2727035,85.11192316,86.65076202,67.38265058,70.34742079,98.34876145,99.31866572
60.58855082,65.79877671,154.3221042,161.4180206,99.39323279,100.3036784,85.13961331,86.67872231,67.40217446,70.36809572,98.37755382,99.34756714
60.60608411,65.81859354,154.3734999,161.4719279,99.42332466,100.3345698,85.16722924,86.70660749,67.42164536,70.38871441,98.40626882,99.37639076
60.62357049,65.83835734,154.424757,161.52569,99.45333568,100.3653782,85.19477135,86.73441799,67.44106356,70.40927716,98.43490686,99.40513699
60.64101019,65.8580684,154.4758762,161.5793078,99.4832663,100.396104,85.22224004,86.76215419,67.46042935,70.42978427,98.46346837,99.43380625
60.65840347,65.87772701,154.5268583,161.6327821,99.51311693,100.4267477,85.2496357,86.7898165,67.47974301,70.45023603,98.49195375,99.46239894
60.67575058,65.89733345,154.5777041,161.6861135,99.54288801,100.4573097,85.27695871,86.8174053,67.49900481,70.47063275,98.5203634,99.49091548
60.69305176,65.91688798,154.6284142,161.7393029,99.57257996,100.4877904,85.30420946,86.84492099,67.51821503,70.49097472,98.54869772,99.51935627
60.71030726,65.93639089,154.6789895,161.792351,99.6021932,100.5181903,85.33138834,86.87236396,67.53737395,70.51126223,98.57695713,99.54772171
60.72751731,65.95584244,154.7294305,161.8452585,99.63172814,100.5485097,85.35849571,86.89973459,67.55648184,70.53149557,98.605142,99.5760122
60.74468216,65.97524291,154.779738,161.8980263,99.6611852,100.5787492,85.38553197,86.92703325,67.57553897,70.55167503,98.63325274,99.60422814
60.76180204,65.99459257,154.8299127,161.9506549,99.69056479,100.6089091,85.41249748,86.95426034,67.59454561,70.57180089,98.66128973,99.63236992
60.77887718,66.01389168,154.8799553,162.0031453,99.71986732,100.6389899,85.43939261,86.98141622,67.61350202,70.59187343,98.68925336,99.66043792
